order_id,customer_id,product_id,warehouse_id,order_date,quantity,unit_price,total_amount,status,region
9412,192,10,3,2023-11-11,67,456.99,30618.33,Processing,South
9413,17,8,5,2024-01-04,169,103.43,17479.67,Delivered,West
9414,486,7,2,2022-01-22,53,609.98,32328.94,Delivered,South
9415,332,46,8,2022-12-28,219,2190.39,479695.41,Delivered,Central
9416,362,9,10,2023-10-22,65,191.57,12452.05,Delivered,Central
9417,7,46,2,2024-05-24,67,2239.8,150066.6,Delivered,West
9418,12,4,7,2022-05-13,194,238.35,46239.9,Processing,North
9419,419,10,4,2023-05-03,101,468.51,47319.51,Delivered,South
9420,49,22,6,2022-07-24,69,101.37,6994.53,Delivered,East
9421,15,48,2,2024-02-05,96,431.0,41376.0,Delivered,East
9422,306,20,10,2022-01-27,39,17.35,676.65,Delivered,South
9423,178,26,5,2024-06-21,167,3920.2,654673.4,Processing,Central
9424,321,24,2,2023-07-20,70,2974.79,208235.3,Delivered,East
9425,300,14,9,2024-02-25,33,97.89,3230.37,Delivered,South
9426,369,11,4,2023-07-27,36,579.63,20866.68,Processing,Central
9427,386,1,1,2024-04-02,117,427.69,50039.73,Delivered,East
9428,113,48,8,2024-11-26,271,493.79,133817.09,Delivered,West
9429,507,15,7,2023-03-13,39,65.69,2561.91,Cancelled,South
9430,555,7,7,2022-11-30,170,588.82,100099.4,Cancelled,East
9431,595,17,6,2023-09-17,159,74.28,11810.52,Delivered,North
9432,418,21,2,2024-03-26,164,68.65,11258.6,Delivered,West
9433,133,61,6,2024-10-18,196,6594.01,1292425.96,Delivered,East
9434,148,20,6,2023-01-16,131,18.56,2431.36,Delivered,Central
9435,144,19,7,2022-09-13,179,54.67,9785.93,Processing,West
9436,257,1,2,2022-01-18,45,429.49,19327.05,Delivered,North
9437,492,31,2,2024-06-20,121,1093.63,132329.23,Delivered,Central
9438,54,13,1,2022-12-12,16,27.24,435.84,Delivered,Central
9439,595,68,6,2022-10-13,33,57543.18,1898924.94,Delivered,North
9440,241,2,5,2023-09-25,34,119.8,4073.2,Delivered,East
9441,262,54,4,2024-03-29,76,257.08,19538.08,Delivered,West
9442,18,1,9,2024-10-10,85,372.44,31657.4,Cancelled,North
9443,588,22,6,2024-01-31,73,109.26,7975.98,Delivered,North
9444,87,10,6,2024-06-09,144,503.15,72453.6,Processing,Central
9445,583,38,2,2024-07-13,157,103.81,16298.17,Delivered,South
9446,520,34,3,2023-07-14,88,308.66,27162.08,Delivered,West
9447,49,48,8,2022-11-10,86,473.98,40762.28,Delivered,East
9448,382,4,4,2022-11-07,44,260.19,11448.36,Delivered,East
9449,345,63,1,2022-02-15,120,38169.75,4580370.0,Delivered,West
9450,130,17,1,2022-08-09,108,67.28,7266.24,Delivered,West
9451,334,14,5,2023-11-05,162,110.1,17836.2,Delivered,West
9452,268,6,1,2022-11-09,237,244.85,58029.45,Processing,West
9453,175,65,5,2022-09-09,140,31382.13,4393498.2,Delivered,East
9454,88,33,9,2024-06-20,188,319.38,60043.44,Delivered,West
9455,81,67,5,2024-03-05,174,13504.74,2349824.76,Processing,Central
9456,552,7,4,2023-08-30,149,565.61,84275.89,Delivered,North
9457,362,22,4,2024-05-19,23,98.63,2268.49,Delivered,Central
9458,328,19,7,2024-03-27,177,59.29,10494.33,Delivered,East
9459,233,3,7,2023-10-26,208,68.04,14152.32,Delivered,South
9460,570,35,2,2024-06-28,187,289.65,54164.55,Delivered,North
9461,364,12,8,2024-01-31,51,152.39,7771.89,Delivered,Central
9462,183,25,6,2023-08-22,25,888.4,22210.0,Delivered,South
9463,182,17,10,2024-02-14,170,70.65,12010.5,Processing,West
9464,30,54,2,2023-09-04,178,227.76,40541.28,Delivered,West
9465,131,44,9,2024-06-10,103,122.15,12581.45,Delivered,Central
9466,353,28,9,2022-12-23,127,4045.28,513750.56,Processing,East
9467,73,1,3,2022-04-29,181,374.46,67777.26,Delivered,North
9468,145,39,2,2024-04-07,70,146.75,10272.5,Delivered,Central
9469,411,47,3,2023-07-20,199,1942.82,386621.18,Delivered,East
9470,75,12,5,2024-12-20,217,155.1,33656.7,Delivered,South
9471,116,33,4,2022-08-07,14,317.29,4442.06,Processing,East
9472,503,13,7,2022-09-13,201,27.87,5601.87,Delivered,Central
9473,404,20,1,2023-05-20,130,18.49,2403.7,Delivered,South
9474,138,11,1,2022-02-25,45,593.64,26713.8,Delivered,Central
9475,61,21,1,2024-07-22,95,69.15,6569.25,Delivered,South
9476,117,10,7,2024-08-05,111,470.54,52229.94,Delivered,East
9477,56,40,3,2024-10-25,215,270.93,58249.95,Delivered,West
9478,312,16,9,2022-09-03,141,77.85,10976.85,Cancelled,Central
9479,28,3,3,2023-01-09,34,66.14,2248.76,Delivered,North
9480,26,21,8,2024-09-27,179,73.02,13070.58,Delivered,East
9481,489,42,3,2022-09-26,70,1586.11,111027.7,Delivered,East
9482,87,37,3,2023-08-16,184,211.48,38912.32,Delivered,Central
9483,7,9,5,2023-12-09,266,196.84,52359.44,Processing,West
9484,358,4,2,2023-09-28,36,239.3,8614.8,Processing,West
9485,366,46,6,2024-08-08,18,2042.6,36766.8,Delivered,West
9486,478,8,5,2022-02-05,95,99.29,9432.55,Delivered,North
9487,472,8,9,2024-09-03,185,100.02,18503.7,Delivered,West
9488,147,12,2,2024-03-21,65,155.93,10135.45,Delivered,East
9489,90,61,3,2023-05-16,191,6539.5,1249044.5,Delivered,North
9490,183,3,1,2024-02-16,106,68.15,7223.9,Cancelled,South
9491,265,3,10,2023-09-20,203,65.02,13199.06,Delivered,East
9492,373,17,6,2023-08-12,22,73.44,1615.68,Delivered,West
9493,466,66,1,2022-01-23,124,7280.94,902836.56,Cancelled,West
9494,455,8,1,2024-08-05,97,98.41,9545.77,Delivered,South
9495,371,17,5,2022-08-26,195,77.47,15106.65,Delivered,North
9496,232,8,2,2022-01-08,34,92.19,3134.46,Delivered,East
9497,370,41,2,2024-04-10,148,1685.68,249480.64,Delivered,Central
9498,554,8,2,2024-06-26,193,97.1,18740.3,Delivered,West
9499,577,5,9,2022-03-27,174,443.82,77224.68,Delivered,West
9500,375,15,4,2022-07-19,205,71.12,14579.6,Delivered,East
9501,195,60,9,2024-08-06,194,396.86,76990.84,Delivered,West
9502,26,31,4,2022-11-27,36,1219.78,43912.08,Delivered,East
9503,300,3,6,2024-11-10,273,63.83,17425.59,Processing,South
9504,30,30,1,2023-08-25,146,2914.59,425530.14,Delivered,West
9505,475,19,8,2024-04-14,153,53.05,8116.65,Processing,Central
9506,31,13,9,2023-11-11,198,26.93,5332.14,Delivered,East
9507,297,10,7,2023-01-19,80,478.19,38255.2,Delivered,South
9508,491,3,4,2023-03-04,150,68.51,10276.5,Delivered,North
9509,99,11,3,2024-08-29,78,623.69,48647.82,Delivered,East
9510,26,2,1,2023-11-16,243,114.36,27789.48,Delivered,East
9511,39,21,8,2023-08-02,149,67.61,10073.89,Delivered,Central
9512,217,42,6,2024-06-25,121,1731.15,209469.15,Delivered,North
9513,346,60,8,2023-09-04,145,437.78,63478.1,Delivered,North
9514,140,11,2,2022-04-15,65,593.47,38575.55,Delivered,Central
9515,139,7,4,2023-07-25,151,558.09,84271.59,Delivered,East
9516,346,4,2,2023-05-11,112,244.22,27352.64,Delivered,North
9517,457,10,10,2023-09-29,114,432.54,49309.56,Processing,North
9518,156,4,3,2024-05-01,185,228.39,42252.15,Processing,East
9519,121,24,1,2024-06-25,66,3003.02,198199.32,Delivered,North
9520,39,55,4,2024-05-25,144,569.86,82059.84,Delivered,Central
9521,230,56,1,2022-12-13,23,126.76,2915.48,Processing,East
9522,31,21,6,2023-09-25,55,72.1,3965.5,Delivered,East
9523,5,25,8,2022-08-14,42,1007.71,42323.82,Delivered,Central
9524,516,30,6,2022-03-01,175,3215.9,562782.5,Processing,Central
9525,49,15,3,2024-12-03,280,71.37,19983.6,Delivered,East
9526,589,11,9,2023-03-22,59,565.12,33342.08,Delivered,North
9527,528,51,5,2022-12-10,218,653.97,142565.46,Delivered,South
9528,576,8,1,2023-05-27,134,88.42,11848.28,Delivered,Central
9529,278,39,10,2023-08-01,182,138.63,25230.66,Processing,North
9530,118,7,10,2023-01-09,62,629.24,39012.88,Delivered,West
9531,427,10,9,2023-05-27,73,486.32,35501.36,Delivered,East
9532,51,31,1,2023-10-22,193,1215.68,234626.24,Delivered,South
9533,577,20,5,2022-09-11,61,17.55,1070.55,Delivered,West
9534,98,34,6,2023-04-27,149,357.91,53328.59,Delivered,East
9535,584,39,3,2024-03-04,165,130.75,21573.75,Delivered,Central
9536,528,5,6,2022-09-06,64,458.73,29358.72,Processing,South
9537,23,53,6,2022-04-07,43,765.71,32925.53,Delivered,West
9538,78,17,5,2023-11-29,232,68.05,15787.6,Delivered,West
9539,299,21,9,2022-11-30,273,65.7,17936.1,Processing,West
9540,404,61,7,2022-06-30,111,6905.98,766563.78,Delivered,South
9541,125,31,1,2023-10-30,98,1151.99,112895.02,Delivered,Central
9542,218,16,4,2024-06-19,78,84.76,6611.28,Delivered,North
9543,209,3,6,2022-11-22,118,64.39,7598.02,Delivered,Central
9544,531,50,5,2024-03-18,121,432.14,52288.94,Delivered,East
9545,534,13,4,2023-12-29,22,29.95,658.9,Delivered,North
9546,559,12,1,2023-02-24,140,136.33,19086.2,Delivered,Central
9547,114,7,3,2022-09-13,45,601.84,27082.8,Delivered,East
9548,28,50,8,2022-08-27,71,469.69,33347.99,Delivered,North
9549,198,17,2,2023-04-11,64,67.41,4314.24,Delivered,South
9550,566,3,7,2024-12-21,280,60.34,16895.2,Processing,West
9551,296,20,2,2022-11-22,250,17.26,4315.0,Processing,West
9552,207,13,3,2022-11-17,121,30.6,3702.6,Delivered,South
9553,441,14,5,2023-04-12,82,111.96,9180.72,Delivered,East
9554,570,56,8,2024-07-09,89,136.7,12166.3,Delivered,North
9555,203,3,7,2023-10-08,240,59.53,14287.2,Delivered,Central
9556,191,6,5,2024-01-06,117,237.72,27813.24,Processing,East
9557,512,48,8,2024-01-13,11,468.54,5153.94,Delivered,West
9558,162,17,3,2023-03-19,40,70.43,2817.2,Delivered,West
9559,557,9,10,2022-07-28,182,194.41,35382.62,Processing,South
9560,196,8,8,2024-09-23,85,94.64,8044.4,Delivered,North
9561,569,13,10,2022-04-14,43,28.08,1207.44,Delivered,East
9562,357,19,5,2023-08-20,71,57.34,4071.14,Processing,East
9563,444,2,2,2022-06-04,82,118.65,9729.3,Delivered,South
9564,75,18,7,2024-12-30,105,77.46,8133.3,Delivered,South
9565,16,20,8,2022-02-16,15,17.33,259.95,Cancelled,West
9566,536,3,4,2023-04-27,196,64.37,12616.52,Delivered,West
9567,381,20,8,2023-02-11,90,17.74,1596.6,Processing,West
9568,326,45,7,2023-06-22,90,2359.12,212320.8,Delivered,West
9569,189,13,3,2022-10-03,49,27.76,1360.24,Delivered,South
9570,8,20,5,2022-06-14,76,17.94,1363.44,Delivered,North
9571,473,39,2,2022-06-26,57,134.82,7684.74,Delivered,Central
9572,393,12,4,2022-05-11,129,157.38,20302.02,Delivered,West
9573,191,45,5,2023-09-13,11,2335.69,25692.59,Delivered,East
9574,235,34,8,2022-07-29,154,313.63,48299.02,Delivered,East
9575,62,43,5,2022-10-02,142,1132.86,160866.12,Delivered,North
9576,428,39,7,2022-08-22,132,134.18,17711.76,Delivered,North
9577,214,12,1,2024-11-12,149,151.05,22506.45,Delivered,West
9578,69,50,10,2023-07-20,155,470.23,72885.65,Delivered,Central
9579,239,15,5,2024-08-24,145,70.77,10261.65,Delivered,East
9580,289,16,7,2024-08-14,28,87.58,2452.24,Delivered,West
9581,268,8,9,2024-07-09,151,93.21,14074.71,Delivered,West
9582,454,25,7,2023-01-21,24,913.34,21920.16,Delivered,North
9583,25,49,6,2024-04-05,56,541.12,30302.72,Delivered,West
9584,104,31,9,2023-02-28,110,1163.56,127991.6,Delivered,North
9585,40,26,6,2023-08-29,217,3774.72,819114.24,Delivered,South
9586,26,10,6,2024-08-30,198,461.54,91384.92,Processing,East
9587,562,57,9,2024-10-24,207,208.1,43076.7,Delivered,East
9588,572,46,5,2024-04-09,36,2061.36,74208.96,Delivered,East
9589,283,21,9,2022-11-20,47,63.31,2975.57,Processing,Central
9590,421,11,9,2022-10-08,96,623.7,59875.2,Processing,South
9591,384,3,9,2022-03-18,190,68.41,12997.9,Delivered,Central
9592,138,10,10,2024-11-25,254,499.09,126768.86,Delivered,Central
9593,401,21,2,2024-02-01,103,66.48,6847.44,Processing,West
9594,171,8,9,2023-09-06,147,90.23,13263.81,Delivered,West
9595,560,23,7,2024-03-05,102,3613.57,368584.14,Delivered,West
9596,444,10,5,2023-01-02,102,460.79,47000.58,Delivered,South
9597,121,11,6,2024-05-27,113,618.27,69864.51,Delivered,North
9598,359,2,5,2022-11-06,35,105.14,3679.9,Processing,Central
9599,218,51,9,2023-07-23,38,748.92,28458.96,Delivered,North
9600,163,48,1,2023-06-14,103,441.68,45493.04,Delivered,West
9601,422,4,10,2023-05-28,157,264.92,41592.44,Delivered,Central
9602,10,41,8,2023-03-21,80,1496.48,119718.4,Processing,North
9603,431,10,8,2024-07-02,40,442.8,17712.0,Delivered,West
9604,407,16,5,2024-08-01,96,89.74,8615.04,Processing,East
9605,193,21,7,2024-02-11,39,73.12,2851.68,Delivered,East
9606,265,46,6,2023-06-18,47,2277.61,107047.67,Processing,East
9607,284,60,4,2024-09-29,183,387.43,70899.69,Delivered,East
9608,239,11,10,2022-11-16,219,577.42,126454.98,Delivered,East
9609,235,8,3,2022-01-04,56,92.34,5171.04,Delivered,East
9610,10,6,3,2023-09-20,185,245.56,45428.6,Delivered,North
9611,352,24,10,2024-04-07,160,3167.68,506828.8,Delivered,Central
9612,568,13,4,2023-06-23,73,27.36,1997.28,Delivered,South
9613,181,11,1,2022-08-15,39,541.86,21132.54,Delivered,West
9614,201,1,4,2023-05-26,151,377.31,56973.81,Delivered,North
9615,91,44,10,2023-12-12,44,132.74,5840.56,Delivered,South
9616,92,1,2,2022-03-18,28,374.69,10491.32,Delivered,East
9617,73,1,2,2023-10-08,106,375.53,39806.18,Delivered,North
9618,509,8,5,2024-08-07,92,96.31,8860.52,Delivered,West
9619,347,19,7,2022-05-23,168,59.57,10007.76,Delivered,Central
9620,175,39,4,2023-06-02,112,129.68,14524.16,Delivered,East
9621,257,16,10,2024-02-16,92,84.62,7785.04,Processing,North
9622,31,56,7,2022-05-25,37,131.59,4868.83,Delivered,East
9623,467,19,8,2024-05-02,139,56.67,7877.13,Processing,North
9624,190,63,1,2023-04-27,33,35102.2,1158372.6,Delivered,East
9625,236,21,5,2022-08-08,190,66.52,12638.8,Delivered,North
9626,238,14,4,2022-09-25,152,104.52,15887.04,Delivered,West
9627,122,4,6,2024-10-10,184,225.59,41508.56,Delivered,West
9628,494,14,2,2022-03-18,109,111.03,12102.27,Delivered,East
9629,261,11,2,2024-05-28,15,571.3,8569.5,Delivered,East
9630,97,9,3,2023-02-06,86,206.82,17786.52,Delivered,West
9631,172,6,8,2023-03-01,33,268.14,8848.62,Processing,West
9632,105,22,9,2024-05-15,95,97.63,9274.85,Delivered,East
9633,288,3,1,2023-04-16,183,67.67,12383.61,Processing,South
9634,371,14,7,2023-10-25,237,114.21,27067.77,Delivered,North
9635,153,35,8,2024-08-26,23,324.38,7460.74,Delivered,West
9636,505,8,10,2024-07-16,103,99.34,10232.02,Processing,South
9637,60,48,1,2024-12-22,77,441.37,33985.49,Delivered,North
9638,65,65,8,2023-03-02,161,30585.96,4924339.56,Delivered,West
9639,78,57,5,2022-01-05,156,215.7,33649.2,Processing,West
9640,172,7,5,2022-01-24,85,605.04,51428.4,Delivered,West
9641,248,9,3,2022-07-23,102,195.3,19920.6,Delivered,East
9642,534,12,8,2023-03-16,41,149.0,6109.0,Cancelled,North
9643,219,9,9,2023-07-13,49,203.15,9954.35,Delivered,South
9644,146,56,5,2023-08-07,14,126.26,1767.64,Processing,East
9645,82,22,2,2022-08-27,218,108.74,23705.32,Processing,North
9646,64,38,1,2024-07-05,104,92.06,9574.24,Delivered,West
9647,382,43,6,2022-04-26,53,1191.31,63139.43,Delivered,East
9648,71,17,10,2023-01-20,141,74.79,10545.39,Delivered,North
9649,51,15,10,2024-11-01,127,61.98,7871.46,Processing,South
9650,581,4,5,2022-07-10,133,234.09,31133.97,Delivered,South
9651,332,60,6,2024-10-27,242,413.11,99972.62,Cancelled,Central
9652,119,41,8,2024-02-22,10,1684.22,16842.2,Delivered,North
9653,336,18,10,2024-02-09,89,88.97,7918.33,Delivered,South
9654,581,41,5,2024-10-16,72,1601.93,115338.96,Delivered,South
9655,172,22,7,2023-10-28,47,110.88,5211.36,Delivered,West
9656,467,2,9,2024-07-25,156,106.49,16612.44,Processing,North
9657,537,14,5,2023-08-23,215,112.58,24204.7,Delivered,South
9658,545,8,8,2022-01-15,145,90.97,13190.65,Processing,West
9659,399,44,4,2022-04-27,165,125.81,20758.65,Processing,West
9660,490,16,5,2022-12-17,40,89.96,3598.4,Delivered,West
9661,445,8,5,2024-01-08,46,96.2,4425.2,Delivered,East
9662,39,34,6,2024-07-29,138,316.57,43686.66,Delivered,Central
9663,353,54,10,2022-10-23,182,236.8,43097.6,Delivered,East
9664,209,13,9,2022-06-10,47,28.33,1331.51,Delivered,Central
9665,573,42,4,2022-02-10,32,1556.21,49798.72,Delivered,East
9666,78,7,10,2022-12-29,113,583.95,65986.35,Delivered,West
9667,456,35,3,2024-04-06,195,324.08,63195.6,Delivered,East
9668,127,8,7,2024-05-09,187,93.05,17400.35,Delivered,North
9669,501,20,6,2024-04-10,195,17.95,3500.25,Delivered,West
9670,481,12,7,2022-12-04,134,149.99,20098.66,Delivered,Central
9671,357,55,2,2022-07-13,57,588.95,33570.15,Delivered,East
9672,215,19,10,2024-01-15,104,51.47,5352.88,Delivered,North
9673,237,1,10,2023-12-22,177,416.61,73739.97,Delivered,West
9674,518,11,3,2023-02-22,84,597.88,50221.92,Delivered,North
9675,63,26,1,2024-10-28,112,4224.31,473122.72,Delivered,West
9676,378,9,7,2023-01-16,84,196.92,16541.28,Delivered,Central
9677,171,18,4,2024-01-11,128,81.89,10481.92,Processing,West
9678,257,50,5,2022-05-27,87,410.03,35672.61,Delivered,North
9679,209,17,2,2024-09-24,145,67.77,9826.65,Delivered,Central
9680,556,12,3,2022-09-16,201,142.71,28684.71,Delivered,North
9681,415,2,9,2023-09-08,195,105.09,20492.55,Delivered,North
9682,470,14,10,2022-02-27,50,106.98,5349.0,Delivered,West
9683,274,45,3,2023-11-17,53,2168.81,114946.93,Delivered,East
9684,410,40,6,2022-06-02,98,244.33,23944.34,Delivered,Central
9685,434,1,1,2023-08-15,61,425.84,25976.24,Delivered,North
9686,30,4,2,2024-05-12,148,249.74,36961.52,Delivered,West
9687,564,5,7,2023-11-13,166,405.35,67288.1,Delivered,East
9688,417,40,8,2024-07-11,35,260.6,9121.0,Delivered,West
9689,426,8,9,2022-12-29,247,101.93,25176.71,Delivered,North
9690,52,17,8,2023-08-21,135,70.96,9579.6,Delivered,North
9691,279,48,2,2023-05-20,185,487.8,90243.0,Delivered,North
9692,232,46,10,2022-11-03,25,2153.05,53826.25,Processing,East
9693,15,16,1,2022-06-13,41,90.69,3718.29,Delivered,East
9694,422,4,10,2022-03-09,66,256.97,16960.02,Delivered,Central
9695,263,5,1,2022-06-09,163,427.91,69749.33,Delivered,Central
9696,492,43,10,2022-04-20,147,1159.75,170483.25,Delivered,Central
9697,146,65,1,2022-03-19,191,32169.64,6144401.24,Delivered,East
9698,315,28,10,2023-05-15,29,4243.81,123070.49,Delivered,Central
9699,572,9,2,2022-04-10,100,206.37,20637.0,Processing,East
9700,432,61,1,2024-02-17,90,6657.9,599211.0,Delivered,East
9701,484,28,10,2023-07-05,48,4415.09,211924.32,Delivered,North
9702,316,45,5,2023-01-07,62,2380.31,147579.22,Delivered,North
9703,508,64,9,2022-12-05,141,23409.89,3300794.49,Delivered,North
9704,4,62,4,2022-01-21,73,14157.13,1033470.49,Delivered,West
9705,383,19,8,2024-08-14,86,53.65,4613.9,Delivered,North
9706,451,4,7,2024-10-12,221,241.54,53380.34,Delivered,South
9707,44,7,7,2022-04-13,132,554.45,73187.4,Delivered,Central
9708,522,15,5,2022-06-07,44,65.58,2885.52,Delivered,West
9709,124,9,7,2022-12-07,127,205.84,26141.68,Delivered,East
9710,63,6,1,2024-11-20,36,259.14,9329.04,Delivered,West
9711,274,21,10,2022-03-27,171,68.41,11698.11,Processing,East
9712,120,6,3,2024-02-24,43,231.96,9974.28,Delivered,East
9713,56,32,1,2022-12-05,138,1181.0,162978.0,Delivered,West
9714,587,10,3,2024-07-05,121,469.05,56755.05,Delivered,South
9715,451,22,2,2024-04-05,31,108.3,3357.3,Delivered,South
9716,132,9,10,2022-04-30,10,187.2,1872.0,Delivered,East
9717,100,60,6,2024-05-14,184,390.38,71829.92,Delivered,North
9718,554,22,8,2022-10-31,49,106.22,5204.78,Delivered,West
9719,183,8,8,2022-09-15,171,88.15,15073.65,Processing,South
9720,22,2,2,2023-07-08,205,102.34,20979.7,Processing,East
9721,16,48,6,2024-11-03,182,470.12,85561.84,Delivered,West
9722,584,6,5,2023-04-17,156,255.91,39921.96,Delivered,Central
9723,166,13,7,2024-08-02,205,28.14,5768.7,Delivered,West
9724,481,12,1,2022-03-01,31,142.92,4430.52,Delivered,Central
9725,151,30,4,2023-01-18,151,2915.55,440248.05,Cancelled,East
9726,568,38,3,2022-12-24,134,102.05,13674.7,Delivered,South
9727,249,2,2,2024-01-02,18,117.29,2111.22,Delivered,West
9728,396,8,3,2022-05-22,167,95.34,15921.78,Delivered,North
9729,176,40,4,2024-10-01,210,262.99,55227.9,Delivered,West
9730,450,60,4,2024-09-18,77,395.92,30485.84,Processing,East
9731,433,29,3,2024-12-02,251,1657.27,415974.77,Delivered,East
9732,98,44,6,2023-08-27,133,132.18,17579.94,Delivered,East
9733,220,45,4,2024-10-27,95,2295.49,218071.55,Processing,Central
9734,339,21,2,2023-07-06,104,65.61,6823.44,Processing,Central
9735,532,11,6,2024-08-05,101,579.42,58521.42,Delivered,Central
9736,86,15,1,2022-10-23,172,65.23,11219.56,Delivered,Central
9737,462,57,1,2024-11-03,21,210.92,4429.32,Processing,East
9738,595,26,1,2022-03-14,75,4260.08,319506.0,Delivered,North
9739,231,61,1,2024-07-20,150,6702.47,1005370.5,Delivered,Central
9740,72,62,1,2022-01-28,24,14743.05,353833.2,Cancelled,West
9741,533,16,1,2024-10-26,208,78.56,16340.48,Delivered,West
9742,470,16,3,2023-08-10,99,86.08,8521.92,Delivered,West
9743,556,24,7,2022-10-19,273,2926.37,798899.01,Delivered,North
9744,80,36,5,2023-04-29,192,58.21,11176.32,Delivered,West
9745,64,57,7,2022-07-22,114,212.04,24172.56,Delivered,West
9746,77,56,5,2022-10-28,236,127.03,29979.08,Delivered,North
9747,361,5,1,2024-10-08,155,439.94,68190.7,Processing,North
9748,298,11,9,2023-06-28,69,545.38,37631.22,Delivered,North
9749,581,19,5,2024-10-30,270,53.84,14536.8,Cancelled,South
9750,359,11,8,2024-05-03,111,566.1,62837.1,Delivered,Central
9751,55,16,1,2022-04-06,150,86.24,12936.0,Delivered,West
9752,52,2,8,2023-08-09,136,112.75,15334.0,Processing,North
9753,165,61,4,2024-06-12,30,6688.44,200653.2,Delivered,Central
9754,159,13,3,2024-08-14,35,29.44,1030.4,Processing,Central
9755,186,17,3,2022-01-03,62,67.1,4160.2,Cancelled,West
9756,199,7,3,2022-12-09,215,621.54,133631.1,Delivered,North
9757,458,53,8,2023-03-01,49,762.65,37369.85,Delivered,West
9758,329,39,6,2024-09-15,216,132.81,28686.96,Delivered,East
9759,324,15,4,2022-09-17,48,65.34,3136.32,Delivered,North
9760,189,16,2,2022-11-17,140,85.48,11967.2,Delivered,South
9761,476,19,3,2022-08-02,196,55.63,10903.48,Delivered,Central
9762,198,7,9,2024-06-21,58,604.4,35055.2,Delivered,South
9763,444,3,8,2022-04-06,156,59.62,9300.72,Processing,South
9764,505,25,10,2022-08-27,126,935.42,117862.92,Delivered,South
9765,381,21,4,2022-10-27,40,72.4,2896.0,Delivered,West
9766,340,1,1,2023-11-05,33,413.47,13644.51,Delivered,South
9767,187,8,10,2024-01-10,113,97.23,10986.99,Delivered,South
9768,162,3,6,2023-03-05,20,65.94,1318.8,Delivered,West
9769,324,7,7,2024-07-02,171,554.09,94749.39,Processing,North
9770,471,45,7,2024-11-20,84,2110.44,177276.96,Processing,West
9771,103,28,8,2023-09-14,157,4445.04,697871.28,Delivered,South
9772,495,16,10,2023-04-02,151,84.96,12828.96,Cancelled,Central
9773,545,4,3,2022-05-21,139,232.58,32328.62,Delivered,West
9774,304,7,5,2024-12-12,64,546.04,34946.56,Delivered,East
9775,42,7,1,2022-03-07,62,629.26,39014.12,Delivered,East
9776,337,1,10,2023-08-13,133,407.87,54246.71,Delivered,North
9777,534,68,6,2023-04-07,164,65995.1,10823196.4,Delivered,North
9778,598,13,6,2022-10-23,189,26.87,5078.43,Delivered,North
9779,51,57,1,2023-06-19,151,201.83,30476.33,Delivered,South
9780,402,31,6,2024-12-04,118,1126.65,132944.7,Processing,Central
9781,433,7,3,2023-03-13,52,643.57,33465.64,Processing,East
9782,235,22,5,2023-03-17,61,103.07,6287.27,Delivered,East
9783,336,11,9,2022-01-08,132,537.72,70979.04,Processing,South
9784,74,5,10,2022-12-13,131,406.5,53251.5,Delivered,East
9785,585,17,8,2023-11-07,159,73.09,11621.31,Delivered,North
9786,61,45,3,2024-07-18,31,2394.07,74216.17,Delivered,South
9787,482,60,7,2024-05-12,152,430.5,65436.0,Delivered,North
9788,350,31,8,2024-10-19,32,1156.96,37022.72,Delivered,North
9789,496,19,3,2022-12-23,91,54.71,4978.61,Processing,North
9790,230,1,6,2023-12-27,35,417.93,14627.55,Delivered,East
9791,124,47,8,2022-07-25,148,1894.34,280362.32,Delivered,East
9792,594,13,4,2022-06-13,171,29.17,4988.07,Delivered,North
9793,569,43,1,2022-10-15,228,1136.95,259224.6,Delivered,East
9794,384,3,4,2024-07-29,58,61.43,3562.94,Delivered,Central
9795,122,9,8,2023-05-03,197,184.91,36427.27,Processing,West
9796,68,13,6,2022-12-14,36,30.63,1102.68,Delivered,North
9797,270,55,7,2023-12-09,81,535.94,43411.14,Delivered,North
9798,459,30,6,2023-12-05,156,2918.58,455298.48,Delivered,West
9799,142,15,9,2023-01-22,160,69.62,11139.2,Delivered,Central
9800,114,50,10,2022-10-02,15,405.87,6088.05,Delivered,East
9801,445,2,8,2023-11-13,169,114.04,19272.76,Delivered,East
9802,80,18,2,2024-07-24,24,81.34,1952.16,Processing,West
9803,256,21,7,2022-12-25,194,68.09,13209.46,Delivered,East
9804,47,5,4,2023-06-26,46,462.66,21282.36,Delivered,North
9805,347,46,9,2024-10-08,102,2026.91,206744.82,Delivered,Central
9806,84,58,3,2024-09-01,211,533.92,112657.12,Delivered,North
9807,551,9,2,2024-07-29,114,193.15,22019.1,Delivered,West
9808,218,30,1,2024-12-13,74,2847.59,210721.66,Delivered,North
9809,16,13,4,2023-01-27,163,27.48,4479.24,Delivered,West
9810,406,9,3,2022-05-16,113,205.88,23264.44,Delivered,South
9811,500,17,7,2022-03-23,53,71.56,3792.68,Delivered,East
9812,598,50,7,2022-08-25,190,431.52,81988.8,Delivered,North
9813,420,52,8,2023-10-26,124,501.72,62213.28,Delivered,Central
9814,589,42,2,2023-07-28,85,1678.06,142635.1,Delivered,North
9815,490,20,10,2023-01-31,144,18.24,2626.56,Delivered,West
9816,123,10,1,2024-03-12,37,472.8,17493.6,Delivered,West
9817,453,12,2,2022-10-17,51,142.8,7282.8,Processing,North
9818,587,15,6,2024-05-21,87,70.16,6103.92,Delivered,South
